id,image_path,label
train_05320,train_images/train_05320.jpg,197
train_05321,train_images/train_05321.jpg,159
train_05322,train_images/train_05322.jpg,116
train_05323,train_images/train_05323.jpg,161
train_05324,train_images/train_05324.jpg,138
train_05325,train_images/train_05325.jpg,189
train_05326,train_images/train_05326.jpg,153
train_05327,train_images/train_05327.jpg,174
train_05328,train_images/train_05328.jpg,90
train_05329,train_images/train_05329.jpg,31
train_05330,train_images/train_05330.jpg,63
train_05331,train_images/train_05331.jpg,92
train_05332,train_images/train_05332.jpg,82
train_05333,train_images/train_05333.jpg,76
train_05334,train_images/train_05334.jpg,170
train_05335,train_images/train_05335.jpg,171
train_05336,train_images/train_05336.jpg,64
train_05337,train_images/train_05337.jpg,141
train_05338,train_images/train_05338.jpg,186
train_05339,train_images/train_05339.jpg,109
train_05340,train_images/train_05340.jpg,42
train_05341,train_images/train_05341.jpg,21
train_05342,train_images/train_05342.jpg,87
train_05343,train_images/train_05343.jpg,62
train_05344,train_images/train_05344.jpg,69
train_05345,train_images/train_05345.jpg,187
train_05346,train_images/train_05346.jpg,182
train_05347,train_images/train_05347.jpg,127
train_05348,train_images/train_05348.jpg,38
train_05349,train_images/train_05349.jpg,49
train_05350,train_images/train_05350.jpg,137
train_05351,train_images/train_05351.jpg,131
train_05352,train_images/train_05352.jpg,45
train_05353,train_images/train_05353.jpg,172
train_05354,train_images/train_05354.jpg,185
train_05355,train_images/train_05355.jpg,126
train_05356,train_images/train_05356.jpg,29
train_05357,train_images/train_05357.jpg,106
train_05358,train_images/train_05358.jpg,111
train_05359,train_images/train_05359.jpg,88
train_05360,train_images/train_05360.jpg,97
train_05361,train_images/train_05361.jpg,121
train_05362,train_images/train_05362.jpg,48
train_05363,train_images/train_05363.jpg,68
train_05364,train_images/train_05364.jpg,175
train_05365,train_images/train_05365.jpg,80
train_05366,train_images/train_05366.jpg,181
train_05367,train_images/train_05367.jpg,196
train_05368,train_images/train_05368.jpg,194
train_05369,train_images/train_05369.jpg,189
train_05370,train_images/train_05370.jpg,53
train_05371,train_images/train_05371.jpg,111
train_05372,train_images/train_05372.jpg,60
train_05373,train_images/train_05373.jpg,160
train_05374,train_images/train_05374.jpg,14
train_05375,train_images/train_05375.jpg,9
train_05376,train_images/train_05376.jpg,149
train_05377,train_images/train_05377.jpg,39
train_05378,train_images/train_05378.jpg,48
train_05379,train_images/train_05379.jpg,73
train_05380,train_images/train_05380.jpg,153
train_05381,train_images/train_05381.jpg,91
train_05382,train_images/train_05382.jpg,150
train_05383,train_images/train_05383.jpg,71
train_05384,train_images/train_05384.jpg,8
train_05385,train_images/train_05385.jpg,118
train_05386,train_images/train_05386.jpg,148
train_05387,train_images/train_05387.jpg,56
train_05388,train_images/train_05388.jpg,93
train_05389,train_images/train_05389.jpg,184
train_05390,train_images/train_05390.jpg,163
train_05391,train_images/train_05391.jpg,199
train_05392,train_images/train_05392.jpg,134
train_05393,train_images/train_05393.jpg,136
train_05394,train_images/train_05394.jpg,48
train_05395,train_images/train_05395.jpg,134
train_05396,train_images/train_05396.jpg,133
train_05397,train_images/train_05397.jpg,44
train_05398,train_images/train_05398.jpg,155
train_05399,train_images/train_05399.jpg,185
train_05400,train_images/train_05400.jpg,126
train_05401,train_images/train_05401.jpg,110
train_05402,train_images/train_05402.jpg,150
train_05403,train_images/train_05403.jpg,163
train_05404,train_images/train_05404.jpg,148
train_05405,train_images/train_05405.jpg,85
train_05406,train_images/train_05406.jpg,4
train_05407,train_images/train_05407.jpg,5
train_05408,train_images/train_05408.jpg,25
train_05409,train_images/train_05409.jpg,50
train_05410,train_images/train_05410.jpg,68
train_05411,train_images/train_05411.jpg,56
train_05412,train_images/train_05412.jpg,183
train_05413,train_images/train_05413.jpg,9
train_05414,train_images/train_05414.jpg,172
train_05415,train_images/train_05415.jpg,75
train_05416,train_images/train_05416.jpg,47
train_05417,train_images/train_05417.jpg,75
train_05418,train_images/train_05418.jpg,11
train_05419,train_images/train_05419.jpg,35
train_05420,train_images/train_05420.jpg,149
train_05421,train_images/train_05421.jpg,102
train_05422,train_images/train_05422.jpg,155
train_05423,train_images/train_05423.jpg,1
train_05424,train_images/train_05424.jpg,167
train_05425,train_images/train_05425.jpg,170
train_05426,train_images/train_05426.jpg,79
train_05427,train_images/train_05427.jpg,47
train_05428,train_images/train_05428.jpg,83
train_05429,train_images/train_05429.jpg,131
train_05430,train_images/train_05430.jpg,114
train_05431,train_images/train_05431.jpg,68
train_05432,train_images/train_05432.jpg,87
train_05433,train_images/train_05433.jpg,190
train_05434,train_images/train_05434.jpg,116
train_05435,train_images/train_05435.jpg,83
train_05436,train_images/train_05436.jpg,108
train_05437,train_images/train_05437.jpg,84
train_05438,train_images/train_05438.jpg,144
train_05439,train_images/train_05439.jpg,188
train_05440,train_images/train_05440.jpg,188
train_05441,train_images/train_05441.jpg,112
train_05442,train_images/train_05442.jpg,36
train_05443,train_images/train_05443.jpg,184
train_05444,train_images/train_05444.jpg,103
train_05445,train_images/train_05445.jpg,161
train_05446,train_images/train_05446.jpg,32
train_05447,train_images/train_05447.jpg,32
train_05448,train_images/train_05448.jpg,175
train_05449,train_images/train_05449.jpg,61
train_05450,train_images/train_05450.jpg,82
train_05451,train_images/train_05451.jpg,172
train_05452,train_images/train_05452.jpg,102
train_05453,train_images/train_05453.jpg,108
train_05454,train_images/train_05454.jpg,152
train_05455,train_images/train_05455.jpg,11
train_05456,train_images/train_05456.jpg,143
train_05457,train_images/train_05457.jpg,137
train_05458,train_images/train_05458.jpg,36
train_05459,train_images/train_05459.jpg,79
train_05460,train_images/train_05460.jpg,82
train_05461,train_images/train_05461.jpg,195
train_05462,train_images/train_05462.jpg,46
train_05463,train_images/train_05463.jpg,112
train_05464,train_images/train_05464.jpg,52
train_05465,train_images/train_05465.jpg,13
train_05466,train_images/train_05466.jpg,194
train_05467,train_images/train_05467.jpg,126
train_05468,train_images/train_05468.jpg,120
train_05469,train_images/train_05469.jpg,2
train_05470,train_images/train_05470.jpg,53
train_05471,train_images/train_05471.jpg,181
train_05472,train_images/train_05472.jpg,168
train_05473,train_images/train_05473.jpg,157
train_05474,train_images/train_05474.jpg,84
train_05475,train_images/train_05475.jpg,184
train_05476,train_images/train_05476.jpg,76
train_05477,train_images/train_05477.jpg,3
train_05478,train_images/train_05478.jpg,140
train_05479,train_images/train_05479.jpg,122
train_05480,train_images/train_05480.jpg,76
train_05481,train_images/train_05481.jpg,136
train_05482,train_images/train_05482.jpg,12
train_05483,train_images/train_05483.jpg,39
train_05484,train_images/train_05484.jpg,5
train_05485,train_images/train_05485.jpg,162
train_05486,train_images/train_05486.jpg,178
train_05487,train_images/train_05487.jpg,46
train_05488,train_images/train_05488.jpg,164
train_05489,train_images/train_05489.jpg,82
train_05490,train_images/train_05490.jpg,90
train_05491,train_images/train_05491.jpg,132
train_05492,train_images/train_05492.jpg,165
train_05493,train_images/train_05493.jpg,87
train_05494,train_images/train_05494.jpg,187
train_05495,train_images/train_05495.jpg,62
train_05496,train_images/train_05496.jpg,135
train_05497,train_images/train_05497.jpg,33
train_05498,train_images/train_05498.jpg,112
train_05499,train_images/train_05499.jpg,57
train_05500,train_images/train_05500.jpg,41
train_05501,train_images/train_05501.jpg,157
train_05502,train_images/train_05502.jpg,116
train_05503,train_images/train_05503.jpg,131
train_05504,train_images/train_05504.jpg,47
train_05505,train_images/train_05505.jpg,104
train_05506,train_images/train_05506.jpg,169
train_05507,train_images/train_05507.jpg,87
train_05508,train_images/train_05508.jpg,114
train_05509,train_images/train_05509.jpg,54
train_05510,train_images/train_05510.jpg,196
train_05511,train_images/train_05511.jpg,99
train_05512,train_images/train_05512.jpg,189
train_05513,train_images/train_05513.jpg,114
train_05514,train_images/train_05514.jpg,172
train_05515,train_images/train_05515.jpg,124
train_05516,train_images/train_05516.jpg,25
train_05517,train_images/train_05517.jpg,33
train_05518,train_images/train_05518.jpg,79
train_05519,train_images/train_05519.jpg,134
train_05520,train_images/train_05520.jpg,118
train_05521,train_images/train_05521.jpg,2
train_05522,train_images/train_05522.jpg,17
train_05523,train_images/train_05523.jpg,107
train_05524,train_images/train_05524.jpg,83
train_05525,train_images/train_05525.jpg,162
train_05526,train_images/train_05526.jpg,64
train_05527,train_images/train_05527.jpg,106
train_05528,train_images/train_05528.jpg,131
train_05529,train_images/train_05529.jpg,131
train_05530,train_images/train_05530.jpg,14
train_05531,train_images/train_05531.jpg,30
train_05532,train_images/train_05532.jpg,70
train_05533,train_images/train_05533.jpg,7
train_05534,train_images/train_05534.jpg,109
train_05535,train_images/train_05535.jpg,150
train_05536,train_images/train_05536.jpg,164
train_05537,train_images/train_05537.jpg,19
train_05538,train_images/train_05538.jpg,117
train_05539,train_images/train_05539.jpg,75
train_05540,train_images/train_05540.jpg,48
train_05541,train_images/train_05541.jpg,97
train_05542,train_images/train_05542.jpg,2
train_05543,train_images/train_05543.jpg,126
train_05544,train_images/train_05544.jpg,173
train_05545,train_images/train_05545.jpg,70
train_05546,train_images/train_05546.jpg,73
train_05547,train_images/train_05547.jpg,162
train_05548,train_images/train_05548.jpg,68
train_05549,train_images/train_05549.jpg,176
train_05550,train_images/train_05550.jpg,2
train_05551,train_images/train_05551.jpg,108
train_05552,train_images/train_05552.jpg,140
train_05553,train_images/train_05553.jpg,7
train_05554,train_images/train_05554.jpg,56
train_05555,train_images/train_05555.jpg,109
train_05556,train_images/train_05556.jpg,83
train_05557,train_images/train_05557.jpg,199
train_05558,train_images/train_05558.jpg,36
train_05559,train_images/train_05559.jpg,15
train_05560,train_images/train_05560.jpg,197
train_05561,train_images/train_05561.jpg,5
train_05562,train_images/train_05562.jpg,21
train_05563,train_images/train_05563.jpg,53
train_05564,train_images/train_05564.jpg,181
train_05565,train_images/train_05565.jpg,170
train_05566,train_images/train_05566.jpg,0
train_05567,train_images/train_05567.jpg,69
train_05568,train_images/train_05568.jpg,16
train_05569,train_images/train_05569.jpg,115
train_05570,train_images/train_05570.jpg,60
train_05571,train_images/train_05571.jpg,110
train_05572,train_images/train_05572.jpg,196
train_05573,train_images/train_05573.jpg,156
train_05574,train_images/train_05574.jpg,16
train_05575,train_images/train_05575.jpg,135
train_05576,train_images/train_05576.jpg,48
train_05577,train_images/train_05577.jpg,130
train_05578,train_images/train_05578.jpg,104
train_05579,train_images/train_05579.jpg,177
train_05580,train_images/train_05580.jpg,109
train_05581,train_images/train_05581.jpg,187
train_05582,train_images/train_05582.jpg,74
train_05583,train_images/train_05583.jpg,21
train_05584,train_images/train_05584.jpg,41
train_05585,train_images/train_05585.jpg,116
train_05586,train_images/train_05586.jpg,187
train_05587,train_images/train_05587.jpg,1
train_05588,train_images/train_05588.jpg,158
train_05589,train_images/train_05589.jpg,137
train_05590,train_images/train_05590.jpg,157
train_05591,train_images/train_05591.jpg,88
train_05592,train_images/train_05592.jpg,118
train_05593,train_images/train_05593.jpg,12
train_05594,train_images/train_05594.jpg,112
train_05595,train_images/train_05595.jpg,175
train_05596,train_images/train_05596.jpg,42
train_05597,train_images/train_05597.jpg,65
train_05598,train_images/train_05598.jpg,98
train_05599,train_images/train_05599.jpg,50
train_05600,train_images/train_05600.jpg,199
train_05601,train_images/train_05601.jpg,128
train_05602,train_images/train_05602.jpg,4
train_05603,train_images/train_05603.jpg,24
train_05604,train_images/train_05604.jpg,154
train_05605,train_images/train_05605.jpg,6
train_05606,train_images/train_05606.jpg,130
train_05607,train_images/train_05607.jpg,139
train_05608,train_images/train_05608.jpg,87
train_05609,train_images/train_05609.jpg,125
train_05610,train_images/train_05610.jpg,153
train_05611,train_images/train_05611.jpg,186
train_05612,train_images/train_05612.jpg,42
train_05613,train_images/train_05613.jpg,13
train_05614,train_images/train_05614.jpg,68
train_05615,train_images/train_05615.jpg,94
train_05616,train_images/train_05616.jpg,169
train_05617,train_images/train_05617.jpg,21
train_05618,train_images/train_05618.jpg,135
train_05619,train_images/train_05619.jpg,114
train_05620,train_images/train_05620.jpg,90
train_05621,train_images/train_05621.jpg,142
train_05622,train_images/train_05622.jpg,146
train_05623,train_images/train_05623.jpg,196
train_05624,train_images/train_05624.jpg,92
train_05625,train_images/train_05625.jpg,39
train_05626,train_images/train_05626.jpg,158
train_05627,train_images/train_05627.jpg,30
train_05628,train_images/train_05628.jpg,157
train_05629,train_images/train_05629.jpg,117
train_05630,train_images/train_05630.jpg,41
train_05631,train_images/train_05631.jpg,84
train_05632,train_images/train_05632.jpg,4
train_05633,train_images/train_05633.jpg,85
